0,1,2,3,4,Selected,5,6,7,8,Selected (1)
continuous,continuous,continuous,continuous,continuous,No Yes,continuous,continuous,continuous,continuous,No Yes
,,,,,,,,,,meta
0.0,1.0,0.0,0.0,1504518300.0,No,474.725,95.01702302631584,,,No
0.0,1.0,0.0,0.0,1504519199.999999,No,475.1875,95.86041666666671,,,No
0.0,1.0,0.0,0.0,1504520100.000001,No,475.7875,96.7854166666667,,,No
0.0,1.0,0.0,0.0,1504521000.0,No,477.5875,97.8729166666667,,,No
0.0,1.0,0.0,0.0,1504521899.999999,No,479.175,99.1229166666667,,,No
0.0,1.0,0.0,0.0,1504522800.000001,No,480.0625,100.46175,,,No
0.0,1.0,0.0,0.0,1504523700.0,No,481.16875,101.87425,,,No
0.0,1.0,0.0,0.0,1504524599.999999,No,481.9125,103.38125,,,No
0.0,1.0,0.0,0.0,1504525500.000001,No,481.94375,104.94375,,,No
0.0,1.0,0.0,0.0,1504526400.0,No,483.1062499999999,106.50625,,,No
0.0,1.0,0.0,0.0,1504527299.999999,No,484.4624999999999,108.06875,,,No
0.0,1.0,0.0,0.0,1504528200.000001,No,485.3687499999999,109.50625,,,No
0.0,0.0,0.0,0.0,1504529100.0,No,485.5624999999999,110.76875,,,No
0.0,0.0,0.0,0.0,1504529999.999999,No,486.4687499999999,111.9565878378379,,,No
1.0,0.0,0.0,0.0,1504530900.000001,No,489.2874999999999,113.0690878378379,,,No
0.0,0.0,0.0,0.0,1504531800.0,No,489.1999999999998,114.0267269736842,,,No
0.0,0.0,0.0,0.0,1504532699.999999,No,489.8874999999998,114.8267269736843,,,No
0.0,0.0,0.0,0.0,1504533600.000001,No,490.1999999999998,115.5458333333334,,,No
1.0,0.0,0.0,0.0,1504534500.0,No,490.3437499999998,116.1833333333334,,,No
0.0,0.0,0.0,0.0,1504535399.999999,No,488.9749999999997,116.6583333333334,,,No
0.0,0.0,0.0,0.0,1504536300.000001,No,487.3874999999998,116.9708333333334,,,No
0.0,0.0,0.0,0.0,1504537200.0,No,486.6999999999998,117.1945000000001,,,No
0.0,0.0,0.0,0.0,1504538099.999999,No,486.4562499999998,117.3445000000001,,,No
0.0,0.0,0.0,0.0,1504539000.000001,No,486.9249999999998,117.4000000000001,,,No
1.0,0.0,0.0,0.0,1504539900.0,No,489.5187499999998,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504540799.999999,No,486.9312499999999,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504541700.000001,No,485.7062499999998,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504542600.0,No,486.4187499999998,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504543499.999999,No,487.2562499999998,117.4000000000001,,,No
1.0,0.0,0.0,0.0,1504544400.000001,No,488.5249999999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504545300.0,No,487.9687499999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504546199.999999,No,488.8624999999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504547100.000001,No,490.0749999999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504548000.0,No,491.6687499999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504548899.999999,No,494.1687499999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504549800.000001,No,497.0624999999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504550700.0,No,501.5812499999997,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504551599.999999,No,503.1999999999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504552500.000001,No,503.6687499999996,117.4000000000001,,,No
1.0,0.0,0.0,0.0,1504553400.0,No,503.9374999999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504554299.999999,No,503.7937499999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504555200.000001,No,508.2437499999994,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504556100.0,No,511.4437499999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504556999.999999,No,513.1812499999994,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504557900.000001,No,514.8499999999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504558800.0,No,515.5874999999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504559699.999999,No,515.9312499999995,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504560600.000001,No,516.8499999999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504561500.0,No,517.9437499999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504562399.999999,No,518.0687499999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504563300.000001,No,518.0812499999996,117.4000000000001,,,No
1.0,0.0,0.0,0.0,1504564200.0,No,518.9812499999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504565099.999999,No,518.3937499999996,117.4000000000001,,,No
0.0,0.0,0.0,0.0,1504566000.000001,No,520.9225002236271,117.4750000000001,,,No
0.0,0.0,0.0,0.0,1504566900.0,No,523.5745476567589,117.6250000000001,,,No
0.0,0.0,0.0,0.0,1504567799.999999,No,525.9821758490924,117.7750000000001,,,No
0.0,0.0,0.0,0.0,1504568700.000001,No,527.7904049141459,117.9250000000001,,,No
0.0,0.0,0.0,0.0,1504569600.0,No,528.6569915292586,118.075,,,No
0.0,0.0,0.0,0.0,1504570499.999999,No,529.5961789355902,118.225,,,No
0.0,1.0,0.0,0.0,1504571400.000001,No,530.5536969381218,118.375,,,No
0.0,1.0,0.0,0.0,1504572300.0,No,531.8942619056548,118.525,,,No
0.0,1.0,0.0,0.0,1504573199.999999,No,533.207826770812,118.73125,,,No
0.0,1.0,0.0,0.0,1504574100.000001,No,534.8595810300365,119.03125,,,No
0.0,1.0,0.0,0.0,1504575000.0,No,536.2899507435924,119.425,,,No
0.0,1.0,0.0,0.0,1504575899.999999,No,537.439598535565,119.875,,,No
0.0,1.0,0.0,0.0,1504576800.000001,No,539.2869235938599,120.325,,,No
0.0,1.0,0.0,0.0,1504577700.0,No,540.9855616702038,120.775,,,No
0.0,1.0,0.0,0.0,1504578599.999999,No,542.0268850801442,121.3,,,No
0.0,1.0,0.0,0.0,1504579500.000001,No,543.1150027030495,121.9,,,No
0.0,1.0,0.0,0.0,1504580400.0,No,544.2442597584813,122.425,,,No
0.0,1.0,0.0,0.0,1504581299.999999,No,545.418441267573,122.875,,,No
0.0,1.0,0.0,0.0,1504582200.000001,No,546.641332251458,123.3859375,,,No
0.0,1.0,0.0,0.0,1504583100.0,No,547.9167177312696,123.9984375,,,No
0.0,1.0,0.0,0.0,1504583999.999999,No,549.2483827281413,124.6921875,,,No
0.0,1.0,0.0,0.0,1504584900.000001,No,550.6401122632066,125.4671875,,,No
0.0,1.0,0.0,0.0,1504585800.0,No,552.0956913575986,126.34375,,,No
0.0,1.0,0.0,0.0,1504586699.999999,No,553.618905032451,127.28125,,,No
0.0,1.0,0.0,0.0,1504587600.000001,No,555.2135383088971,128.1625,,,No
0.0,1.0,0.0,0.0,1504588500.0,No,556.8833762080702,128.95,,,No
0.0,0.0,0.0,0.0,1504589399.999999,No,558.6322037511038,129.7250000000001,,,No
0.0,0.0,0.0,0.0,1504590300.000001,No,560.4638059591314,130.5250000000001,,,No
0.0,0.0,0.0,0.0,1504591200.0,No,562.4852309008364,131.3250000000001,,,No
0.0,0.0,0.0,0.0,1504592099.999999,No,565.9365928244925,132.1250000000001,,,No
0.0,0.0,0.0,0.0,1504593000.000001,No,568.1765194145521,132.9312500000001,,,No
0.0,0.0,0.0,0.0,1504593900.0,No,568.7196517916467,133.7437500000001,,,No
0.0,0.0,0.0,0.0,1504594799.999999,No,569.5803945125873,134.5562500000001,,,No
0.0,0.0,0.0,0.0,1504595700.000001,No,569.9354155703638,135.3687500000001,,,No
0.0,0.0,0.0,0.0,1504596600.0,No,570.7736463941453,136.1203125000001,,,No
1.0,0.0,0.0,0.0,1504597499.999999,No,570.8712818492803,136.7703125000001,,,No
0.0,0.0,0.0,0.0,1504598400.000001,No,570.066780237296,137.3390625000001,,,No
1.0,0.0,0.0,0.0,1504599300.0,No,570.1608632958992,137.8265625000001,,,No
0.0,0.0,0.0,0.0,1504600199.999999,No,569.2852661989755,138.2125000000001,,,No
0.0,0.0,0.0,0.0,1504601100.000001,No,570.0214875565899,138.5375000000001,,,No
1.0,0.0,0.0,0.0,1504602000.0,No,570.0445394149867,138.8625000000001,,,No
0.0,0.0,0.0,0.0,1504602899.999999,No,568.9729472565891,139.1875000000001,,,No
0.0,0.0,0.0,0.0,1504603800.000001,No,567.5374999999996,139.4312500000001,,,No
0.0,0.0,0.0,0.0,1504604700.0,No,565.1124999999996,139.5937500000001,,,No
0.0,0.0,0.0,0.0,1504605599.999999,No,562.7437499999996,139.7562500000001,,,No
0.0,0.0,0.0,0.0,1504606500.000001,No,558.3312499999996,139.91875,,,No
0.0,0.0,0.0,0.0,1504607400.0,No,556.4562499999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504608299.999999,No,554.9687499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504609200.000001,No,552.3812499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504610100.0,No,550.6187499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504610999.999999,No,549.4624999999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504611900.000001,No,552.8437499999997,140.0000000000001,,,No
1.0,0.0,0.0,0.0,1504612800.0,No,553.3937499999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504613699.999999,No,553.0874999999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504614600.000001,No,552.9499999999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504615500.0,No,548.9187499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504616399.999999,No,544.7187499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504617300.000001,No,542.4062499999997,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504618200.0,No,540.2687499999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504619099.999999,No,538.0124999999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504620000.000001,No,536.4249999999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504620900.0,No,534.4499999999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504621799.999999,No,532.2312499999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504622700.000001,No,530.1687499999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504623600.0,No,527.7874999999996,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504624499.999999,No,525.5249999999995,140.0000000000001,,,No
0.0,0.0,0.0,0.0,1504625400.000001,No,522.8749999999995,139.9390625000001,,,No
0.0,0.0,0.0,0.0,1504626300.0,No,517.0312499999995,139.7765625000001,,,No
0.0,0.0,0.0,0.0,1504627199.999999,No,513.0687499999996,139.5125000000001,,,No
0.0,0.0,0.0,0.0,1504628100.000001,No,509.1937499999996,139.1875000000001,,,No
0.0,1.0,0.0,0.0,1504629000.0,No,506.2687499999996,138.8625000000001,,,No
0.0,1.0,0.0,0.0,1504629899.999999,No,505.6749999999996,138.5375000000001,,,No
0.0,1.0,0.0,0.0,1504630800.000001,No,505.4874999999996,138.1515625000001,,,No
0.0,1.0,0.0,0.0,1504631700.0,No,503.5749999999996,137.6640625000001,,,No
0.0,1.0,0.0,0.0,1504632599.999999,No,502.1062499999995,137.0953125000001,,,No
0.0,1.0,0.0,0.0,1504633500.000001,No,501.0374999999996,136.4453125000001,,,No
0.0,1.0,0.0,0.0,1504634400.0,No,498.8437499999995,135.6937500000001,,,No
0.0,1.0,0.0,0.0,1504635299.999999,No,497.8124999999995,134.8812500000001,,,No
0.0,1.0,0.0,0.0,1504636200.000001,No,494.3374999999995,134.0687500000001,,,No
0.0,1.0,0.0,0.0,1504637100.0,No,491.9874999999995,133.2562500000001,,,No
0.0,1.0,0.0,0.0,1504637999.999999,No,490.3937499999995,132.4437500000001,39.2734375,,No
0.0,0.0,0.0,0.0,1504638900.000001,No,488.1312499999995,131.6312500000001,39.7734375,,No
0.0,0.0,0.0,0.0,1504639800.0,No,485.2124999999995,130.8796875000001,40.25,,No
0.0,0.0,0.0,0.0,1504640699.999999,No,481.2812499999995,130.2296875000001,40.75,,No
0.0,0.0,0.0,0.0,1504641600.000001,No,478.9312499999995,129.6812500000001,41.25,,No
0.0,0.0,0.0,0.0,1504642500.0,No,476.1749999999994,129.1937500000001,41.75,,No
0.0,0.0,0.0,0.0,1504643399.999999,No,473.0249999999995,128.70625,42.1875,,No
0.0,0.0,0.0,0.0,1504644300.000001,No,469.5999999999995,128.21875,42.5625,,No
0.0,0.0,0.0,0.0,1504645200.0,No,466.5624999999995,127.8734375,42.9375,,No
0.0,0.0,0.0,0.0,1504646099.999999,No,464.4249999999995,127.7109375,43.3125,,No
0.0,0.0,0.0,0.0,1504647000.000001,No,462.9562499999995,127.6296875,43.625,,No
0.0,0.0,0.0,0.0,1504647900.0,No,462.3749999999995,127.6296875,43.875,,No
0.0,0.0,0.0,0.0,1504648799.999999,No,461.7124999999995,127.73125,44.125,,No
0.0,0.0,0.0,0.0,1504649700.000001,No,460.7999999999995,127.89375,44.375,,No
1.0,0.0,0.0,0.0,1504650600.0,No,461.0749999999995,128.1375,44.5625,,No
0.0,0.0,0.0,0.0,1504651499.999999,No,461.0124999999995,128.4625,44.6875,,No
0.0,0.0,0.0,0.0,1504652400.000001,No,461.1999999999996,128.7875,44.8125,,No
0.0,0.0,0.0,0.0,1504653300.0,No,461.5187499999996,129.1125,44.9375,,No
0.0,0.0,1.0,0.0,1504654199.999999,No,461.6874999999995,129.4375,45.0,,No
0.0,0.0,1.0,0.0,1504655100.000001,No,462.1562499999995,129.7625,45.0,,No
0.0,0.0,1.0,0.0,1504656000.0,No,462.7812499999995,130.0875,45.0,,No
0.0,0.0,1.0,0.0,1504656899.999999,No,463.5624999999995,130.4125,45.0,,No
0.0,1.0,1.0,0.0,1504657800.000001,No,464.4624999999995,130.7375,45.0,,No
0.0,1.0,1.0,0.0,1504658700.0,No,465.4562499999995,131.0624999999999,45.0,,No
0.0,1.0,1.0,0.0,1504659599.999999,No,466.3999999999995,131.3062499999999,45.0,32.15755208333334,No
1.0,1.0,1.0,0.0,1504660500.000001,No,467.2312499999994,131.4687499999999,45.0,32.47005208333334,No
0.0,1.0,1.0,0.0,1504661400.0,No,466.9874999999994,131.6312499999999,45.0,32.8125,No
0.0,1.0,0.0,0.0,1504662299.999999,No,466.4062499999994,131.7937499999999,45.0,33.1875,No
0.0,1.0,0.0,0.0,1504663200.000001,No,466.0374999999993,131.9562499999999,45.04166666666666,33.5625,No
0.0,1.0,0.0,0.0,1504664100.0,No,465.6749999999993,132.1187499999999,45.16666666666666,33.9375,No
0.0,1.0,0.0,0.0,1504664999.999999,No,465.3999999999993,132.1999999999999,45.41666666666666,34.34375,No
0.0,1.0,0.0,0.0,1504665900.000001,No,465.3999999999993,132.1999999999999,45.79166666666666,34.78125,No
0.0,1.0,0.0,0.0,1504666800.0,No,465.3999999999993,132.1999999999999,46.25,35.21875,No
0.0,1.0,0.0,0.0,1504667699.999999,No,465.3999999999993,132.1999999999999,46.75,35.65625,No
0.0,1.0,0.0,0.0,1504668600.000001,No,465.3999999999993,132.1999999999999,47.25,36.0625,No
0.0,1.0,0.0,0.0,1504669500.0,No,465.3999999999993,132.1999999999999,47.75,36.4375,No
0.0,1.0,0.0,0.0,1504670399.999999,No,465.3999999999993,132.1999999999999,48.296875,36.8125,No
0.0,1.0,0.0,0.0,1504671300.000001,No,465.3999999999993,132.1999999999999,48.921875,37.1875,No
0.0,1.0,0.0,0.0,1504672200.0,No,465.3999999999993,132.1999999999999,49.625,37.6015625,No
0.0,1.0,0.0,0.0,1504673099.999999,No,465.3999999999993,132.1999999999999,50.375,38.0390625,No
0.0,1.0,0.0,0.0,1504674000.000001,No,465.3999999999993,132.1999999999999,51.125,38.44791666666666,No
0.0,1.0,0.0,0.0,1504674900.0,No,465.3999999999993,132.1999999999999,51.875,38.82291666666666,No
0.0,1.0,0.0,0.0,1504675799.999999,No,465.3999999999993,132.2812499999999,52.625,39.125,No
0.0,1.0,0.0,0.0,1504676700.000001,No,465.3999999999993,132.4437499999999,53.375,39.375,No
0.0,1.0,0.0,0.0,1504677600.0,No,465.3999999999993,132.6062499999999,54.08333333333334,39.6875,No
0.0,1.0,0.0,0.0,1504678499.999999,No,472.5187499999993,132.76875,54.70833333333334,40.0625,No
0.0,1.0,0.0,0.0,1504679400.000001,No,474.1437499999993,133.0125,55.27083333333334,40.375,No
0.0,1.0,0.0,0.0,1504680300.0,No,474.7874999999993,133.3375,55.77083333333334,40.625,No
0.0,1.0,0.0,0.0,1504681199.999999,No,475.8999999999994,133.6625,56.1875,40.9375,No
0.0,0.0,0.0,0.0,1504682100.000001,No,476.0062499999994,133.9875,56.5625,41.3125,No
1.0,0.0,0.0,0.0,1504683000.0,No,476.7687499999994,134.3125,56.9375,41.6875,No
0.0,0.0,0.0,0.0,1504683899.999999,No,476.5562499999995,134.6375,57.3125,42.0625,No
0.0,0.0,0.0,0.0,1504684800.000001,No,476.5812499999995,134.9625000000001,57.640625,42.484375,No
1.0,0.0,0.0,0.0,1504685700.0,No,476.7187499999995,135.2875000000001,57.890625,42.984375,No
0.0,0.0,0.0,0.0,1504686599.999999,No,476.2124999999996,135.6125000000001,58.0625,43.5,No
0.0,0.0,0.0,0.0,1504687500.000001,No,475.9812499999996,135.9375000000001,58.1875,44.0,No
1.0,0.0,0.0,0.0,1504688400.0,No,476.1187499999996,136.2625000000001,58.375,44.5,No
0.0,0.0,0.0,0.0,1504689299.999999,No,475.5812499999997,136.5875000000001,58.625,45.0,No
0.0,0.0,0.0,0.0,1504690200.000001,No,475.0999999999997,136.8312500000002,58.875,45.5625,No
0.0,0.0,0.0,0.0,1504691100.0,No,474.4124999999997,136.9937500000001,59.125,46.1875,No
0.0,0.0,0.0,0.0,1504691999.999999,No,474.3562499999997,137.1562500000001,59.421875,46.75,No
0.0,0.0,0.0,0.0,1504692900.000001,No,467.2187499999997,137.3187500000001,59.796875,47.25,No
0.0,0.0,0.0,0.0,1504693800.0,No,464.7499999999997,137.4000000000001,60.17045454545455,47.75,No
0.0,0.0,0.0,0.0,1504694699.999999,No,463.3437499999997,137.4000000000001,60.54545454545455,48.25,No
0.0,0.0,0.0,0.0,1504695600.000001,No,461.7812499999997,137.4000000000001,61.0125,48.75,No
0.0,0.0,0.0,0.0,1504696500.0,No,460.6187499999997,137.4000000000001,61.53750000000001,49.25,No
0.0,0.0,0.0,0.0,1504697399.999999,No,458.8437499999997,137.4000000000001,62.06250000000001,49.75,No
0.0,0.0,0.0,0.0,1504698300.000001,No,458.3437499999997,137.4000000000001,62.58750000000002,50.25,No
0.0,0.0,0.0,0.0,1504699200.0,No,457.6812499999996,137.4000000000001,63.18750000000001,50.703125,No
0.0,0.0,0.0,0.0,1504700099.999999,No,456.4062499999996,137.4000000000001,63.86250000000001,51.078125,No
0.0,0.0,0.0,0.0,1504701000.000001,No,455.7874999999996,137.4000000000001,64.53750000000001,51.4375,No
0.0,0.0,0.0,0.0,1504701900.0,No,454.4624999999996,137.4000000000001,65.2125,51.8125,No
0.0,0.0,0.0,0.0,1504702799.999999,No,452.6562499999995,137.4000000000001,65.825,52.1875,No
0.0,0.0,0.0,0.0,1504703700.000001,No,451.3562499999995,137.4000000000001,66.375,52.5625,No
0.0,0.0,0.0,0.0,1504704600.0,No,450.0749999999995,137.4000000000001,66.925,52.9375,No
0.0,0.0,0.0,0.0,1504705499.999999,No,448.7499999999995,137.4000000000001,67.475,53.3125,No
0.0,1.0,0.0,0.0,1504706400.000001,No,446.8062499999995,137.4000000000001,67.97812499999999,53.6875,No
0.0,1.0,0.0,0.0,1504707300.0,No,444.6749999999995,137.4000000000001,68.40312499999999,54.0625,No
0.0,1.0,0.0,0.0,1504708199.999999,No,443.3937499999995,137.4000000000001,68.76704545454544,54.4375,No
0.0,1.0,0.0,0.0,1504709100.000001,No,442.3374999999995,137.4000000000001,69.06704545454544,54.8125,No
0.0,1.0,0.0,0.0,1504710000.0,No,440.9499999999995,137.4000000000001,69.27499999999998,55.1875,No
0.0,1.0,0.0,0.0,1504710899.999999,No,440.0249999999995,137.4000000000001,69.42499999999997,55.5625,No
0.0,1.0,0.0,0.0,1504711800.000001,No,439.6624999999995,137.4000000000001,69.64999999999996,55.9375,No
1.0,1.0,0.0,0.0,1504712700.0,No,470.6374999999995,137.4000000000001,69.94999999999996,56.3125,No
0.0,1.0,0.0,0.0,1504713599.999999,No,469.5999999999996,137.4000000000001,70.17499999999997,56.75,No
0.0,1.0,0.0,0.0,1504714500.000001,No,468.1812499999996,137.4000000000001,70.32499999999997,57.25,No
0.0,1.0,0.0,0.0,1504715400.0,No,466.7562499999996,137.4000000000001,70.47499999999998,57.6875,No
0.0,1.0,0.0,0.0,1504716299.999999,No,465.2312499999996,137.4000000000001,70.62499999999999,58.0625,No
0.0,1.0,0.0,0.0,1504717200.000001,No,463.8062499999996,137.4000000000001,70.77499999999999,58.5,No
0.0,1.0,0.0,0.0,1504718100.0,No,462.7124999999996,137.4000000000001,70.925,59.0,No
0.0,1.0,0.0,0.0,1504718999.999999,No,461.3749999999997,137.459486607143,71.15,59.4375,No
0.0,1.0,0.0,0.0,1504719900.000001,No,460.2624999999996,137.621986607143,71.45,59.8125,No
0.0,1.0,0.0,0.0,1504720800.0,No,458.6999999999996,137.9000000000001,71.75,60.1875,No
0.0,1.0,0.0,0.0,1504721699.999999,No,457.1499999999996,138.2500000000001,72.05,60.5625,No
0.0,1.0,0.0,0.0,1504722600.000001,No,455.6062499999996,138.6000000000001,72.35,60.9375,No
0.0,1.0,0.0,0.0,1504723500.0,No,453.3749999999997,138.9500000000001,72.64999999999999,61.3125,No
0.0,1.0,0.0,0.0,1504724399.999999,No,452.1374999999996,139.3937500000001,72.94999999999999,61.625,No
0.0,1.0,0.0,0.0,1504725300.000001,No,450.5562499999996,139.9312500000001,73.24999999999999,61.875,No
0.0,1.0,0.0,0.0,1504726200.0,No,448.7624999999996,140.4687500000001,73.47499999999998,62.125,No
0.0,1.0,0.0,0.0,1504727099.999999,No,415.1812499999996,141.0062500000001,73.62499999999997,62.375,No
0.0,1.0,0.0,0.0,1504728000.000001,No,413.9312499999996,141.6375000000001,73.77499999999996,62.5625,No
0.0,1.0,0.0,0.0,1504728900.0,No,413.3249999999996,142.3625000000001,73.92499999999995,62.6875,No
0.0,0.0,0.0,0.0,1504729799.999999,No,413.5937499999996,143.0875000000001,74.07499999999995,62.875,No
0.0,0.0,0.0,0.0,1504730700.000001,No,414.1937499999996,143.8125000000001,74.22499999999994,63.125,No
0.0,0.0,0.0,0.0,1504731600.0,No,415.0187499999996,144.5375000000001,74.37499999999993,63.3125,No
0.0,0.0,0.0,0.0,1504732499.999999,No,415.9124999999996,145.2625,74.52499999999992,63.4375,No
0.0,0.0,1.0,0.0,1504733400.000001,No,416.0124999999996,145.9280133928572,74.59999999999991,63.5625,No
1.0,0.0,1.0,0.0,1504734300.0,No,416.9562499999996,146.4905133928572,74.59999999999991,63.6875,No
0.0,0.0,1.0,0.0,1504735199.999999,No,416.4749999999996,146.9375000000001,74.59999999999991,63.8125,No
0.0,0.0,1.0,0.0,1504736100.000001,No,417.5062499999996,147.3125000000001,74.59999999999991,63.9375,No
0.0,0.0,1.0,0.0,1504737000.0,No,417.8687499999996,147.6875000000001,74.59999999999991,64.0625,No
1.0,0.0,1.0,0.0,1504737899.999999,No,418.6322588993328,148.0625000000001,74.59999999999991,64.1875,No
0.0,0.0,1.0,0.0,1504738800.000001,No,418.4786454845476,148.3437500000001,74.59999999999991,64.3125,No
0.0,0.0,1.0,0.0,1504739700.0,No,418.9064300240151,148.5312500000001,74.59999999999991,64.4375,No
0.0,0.0,1.0,0.0,1504740599.999999,No,419.0682842679294,148.7187500000001,74.59999999999991,64.5625,No
0.0,0.0,1.0,0.0,1504741500.000001,No,419.5397814483073,148.9062500000001,74.59999999999991,64.6875,No
0.0,0.0,1.0,0.0,1504742400.0,No,419.8068962789886,149.0000000000001,74.59999999999991,64.8125,No
0.0,0.0,1.0,0.0,1504743299.999999,No,420.5285049556359,149.0000000000001,74.59999999999991,64.9375,No
0.0,0.0,1.0,1.0,1504744200.000001,No,420.6113851557348,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504745100.0,No,421.1602160385935,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504745999.999999,No,421.7838282453431,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504746900.000001,No,422.4827038989378,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504747800.0,No,424.4677266041543,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504748699.999999,No,425.9726814475925,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504749600.000001,No,429.691754997675,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504750500.0,No,432.3982853046472,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,1.0,1504751399.999999,No,436.1135119005774,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,0.0,1504752300.000001,No,440.1868169000235,149.0000000000001,74.59999999999991,65.0,No
0.0,0.0,1.0,0.0,1504753200.0,No,444.5846240121513,149.0000000000001,74.59999999999991,65.075,No
0.0,0.0,1.0,0.0,1504754099.999999,No,449.2733569461264,149.0000000000001,74.59999999999991,65.22500000000001,No
0.0,0.0,1.0,0.0,1504755000.000001,No,454.2194394111146,149.0000000000001,74.59999999999991,65.37500000000001,No
0.0,0.0,1.0,0.0,1504755900.0,No,459.3892951162815,149.0000000000001,74.59999999999991,65.52500000000002,No
0.0,0.0,1.0,0.0,1504756799.999999,No,464.7493477707929,149.0000000000001,74.59999999999991,65.67500000000003,No
0.0,0.0,1.0,0.0,1504757700.000001,No,470.2660210838144,149.0000000000001,74.59999999999991,65.82500000000003,No
0.0,1.0,1.0,0.0,1504758600.0,No,475.9057387645117,149.0000000000001,74.59999999999991,65.97500000000004,No
0.0,1.0,1.0,0.0,1504759499.999999,No,481.6349245220505,149.0000000000001,74.59999999999991,66.12500000000004,No
0.0,1.0,1.0,0.0,1504760400.000001,No,487.4200020655965,149.0000000000001,74.59999999999991,66.27500000000005,No
0.0,1.0,1.0,0.0,1504761300.0,No,493.2273951043153,149.0000000000001,74.59999999999991,66.42500000000005,No
0.0,1.0,1.0,0.0,1504762199.999999,No,499.0235273473728,149.0000000000001,74.59999999999991,66.57500000000006,No
0.0,1.0,1.0,0.0,1504763100.000001,No,504.7748225039346,149.0000000000001,74.59999999999991,66.72500000000007,No
0.0,1.0,1.0,0.0,1504764000.0,No,510.4557489538522,149.0000000000001,74.59999999999991,66.87500000000007,No
0.0,1.0,1.0,0.0,1504764899.999999,No,516.16171864688,149.0000000000001,74.59999999999991,67.02500000000008,No
0.0,1.0,1.0,0.0,1504765800.000001,No,521.6402420509498,148.9062500000001,74.59999999999991,67.17500000000008,No
0.0,1.0,1.0,0.0,1504766700.0,No,526.3159281521705,148.7187500000001,74.59999999999991,67.32500000000009,No
0.0,1.0,1.0,0.0,1504767599.999999,No,530.2029844548279,148.5312500000001,74.59999999999991,67.47500000000008,No
0.0,1.0,1.0,0.0,1504768500.000001,No,533.4927169813852,148.3437500000001,74.59999999999991,67.62500000000007,No
0.0,1.0,1.0,0.0,1504769400.0,No,536.2910302724829,148.1562500000001,74.59999999999991,67.77500000000006,No
