bulk speed,Vmax (kts) IRMA,Vmax (kts) JOSE,Vmax (kts) KATIA,pick_bulk,pick_Irma,pick_Jose,pick_Katia,Selected,dependence,Selected (1),date,Selected (2)
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,string,discrete
,,,,,,,,,,class,meta,meta
516.5047757400348,108.9875000000001,109.7999999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-09T21:59%:59Z,No
514.4452046656185,109.3125000000001,109.7999999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-09T22:15%:00Z,No
511.7636194207782,109.5765625000001,109.7999999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-09T22:30%:00Z,No
509.0054377978283,109.7390625,109.7999999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-09T22:44%:59Z,No
505.872253207048,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-09T23:00%:00Z,No
503.4155846766821,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-09T23:15%:00Z,No
503.0931268529408,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-09T23:29%:59Z,No
503.0062499999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-09T23:45%:00Z,No
502.7499999999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T00:00%:00Z,No
501.7312499999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T00:14%:59Z,No
503.7124999999997,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T00:30%:00Z,No
506.1812499999997,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T00:45%:00Z,No
508.6562499999997,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T00:59%:59Z,No
509.5124999999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T01:15%:00Z,No
510.4562499999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T01:30%:00Z,No
511.7812499999998,109.8,109.7999999999999,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T01:44%:59Z,No
511.5749999999997,109.8,109.7187499999999,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T02:00%:00Z,No
513.0374999999997,109.8,109.5562499999999,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T02:15%:00Z,No
515.3562499999997,109.8,109.3937499999999,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T02:29%:59Z,No
517.0937499999997,109.8,109.2312499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T02:45%:00Z,No
519.0874999999997,109.8609375,109.0687499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T03:00%:00Z,No
520.4999999999997,110.0234375000001,108.9062499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T03:14%:59Z,No
520.2187499999997,110.2680000000001,108.7437499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T03:30%:00Z,No
519.5937499999997,110.5930000000001,108.5812499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T03:45%:00Z,No
519.1812499999996,110.9937500000001,108.4187499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T03:59%:59Z,No
519.6749999999996,111.4687500000001,108.2562499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T04:15%:00Z,No
518.1374999999996,112.0375000000001,108.1749999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T04:30%:00Z,No
517.1124999999996,112.6625000000001,108.1749999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-10T04:44%:59Z,No
515.7624999999996,113.2875000000001,108.1749999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-10T05:00%:00Z,No
513.2999999999996,113.9125000000001,108.1749999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-10T05:15%:00Z,No
512.2562499999997,114.6125000000001,108.1749999999999,,0.0,0.0,1.0,0.0,No,0,No,2017-09-10T05:29%:59Z,No
512.0812499999996,115.3875000000001,108.1749999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T05:45%:00Z,No
511.5499999999996,116.1625000000001,108.2562499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T06:00%:00Z,No
510.2624999999996,116.9375000000001,108.4187499999999,,1.0,0.0,0.0,0.0,No,0,No,2017-09-10T06:14%:59Z,No
508.2937499999996,117.7125000000001,108.5812499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T06:30%:00Z,No
506.8187499999996,118.4875000000001,108.7437499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T06:45%:00Z,No
494.2999999999996,119.2015625000001,108.9874999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T06:59%:59Z,No
480.8249999999995,119.8140625000001,109.3124999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T07:15%:00Z,No
467.0312499999995,120.3445000000001,109.6374999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T07:30%:00Z,No
453.2249999999996,120.7945000000001,109.9624999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T07:44%:59Z,No
439.4124999999996,121.1687500000001,110.2874999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T08:00%:00Z,No
425.5374999999996,121.4687500000001,110.6124999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T08:15%:00Z,No
411.9062499999995,121.6750000000001,110.8562499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T08:29%:59Z,No
398.3187499999996,121.8250000000001,111.0187499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T08:45%:00Z,No
385.2624999999995,121.9750000000001,111.1812499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T09:00%:00Z,No
372.5749999999995,122.1250000000001,111.34375,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T09:14%:59Z,No
359.5062499999995,122.2000000000001,111.50625,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T09:30%:00Z,No
345.6062499999995,122.2000000000001,111.66875,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T09:45%:00Z,No
332.2624999999995,122.2000000000001,111.83125,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T09:59%:59Z,No
319.6499999999995,122.2000000000001,111.99375,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T10:15%:00Z,No
307.5437499999995,122.2000000000001,112.15625,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T10:30%:00Z,No
295.5312499999995,122.2000000000001,112.31875,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T10:44%:59Z,No
294.7749999999996,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T11:00%:00Z,No
294.8687499999996,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T11:15%:00Z,No
294.6187499999996,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T11:29%:59Z,No
294.6312499999996,122.2000000000001,112.4,,1.0,1.0,1.0,0.0,No,depended,No,2017-09-10T11:45%:00Z,No
294.5374999999996,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T12:00%:00Z,No
294.4125060935264,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T12:14%:59Z,No
294.2250344066745,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T12:30%:00Z,No
294.1188569740997,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T12:45%:00Z,No
294.0877517390193,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T12:59%:59Z,No
294.1442525532118,122.2000000000001,112.4,,1.0,1.0,1.0,0.0,No,depended,No,2017-09-10T13:15%:00Z,No
293.950899177017,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T13:30%:00Z,No
293.8889872793362,122.2000000000001,112.4,,0.0,1.0,1.0,0.0,No,0,No,2017-09-10T13:44%:59Z,No
293.8960684376319,122.2000000000001,112.3390625,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T14:00%:00Z,No
293.853450137928,122.2000000000001,112.1765625,,1.0,1.0,0.0,0.0,No,depended,No,2017-09-10T14:15%:00Z,No
293.7424457748099,122.2000000000001,111.9125,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T14:29%:59Z,No
293.6943746514241,122.2000000000001,111.5875,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T14:45%:00Z,No
293.5468119794785,122.2000000000001,111.2625,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T15:00%:00Z,No
293.4060888792426,122.2000000000001,110.9375,,0.0,1.0,0.0,0.0,No,0,No,2017-09-10T15:14%:59Z,No
293.4847923795468,122.1437500000001,110.5515625,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T15:30%:00Z,No
293.4205154177832,121.99375,110.0640625,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T15:45%:00Z,No
293.4258568399052,121.75,109.4945,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T15:59%:59Z,No
293.4321653069004,121.45,108.8445,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T16:15%:00Z,No
293.4395353557506,121.15,108.1187499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T16:30%:00Z,No
293.4480615234372,120.85,107.3187499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T16:44%:59Z,No
293.4578383469417,120.475,106.4249999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T17:00%:00Z,No
293.4689603632456,120.025,105.4749999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T17:15%:00Z,No
293.4815221093306,119.575,104.5249999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T17:29%:59Z,No
293.495618122178,119.125,103.5749999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T17:45%:00Z,No
293.5113429387695,118.675,102.6859374999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T18:00%:00Z,No
293.5287910960864,118.225,101.8984374999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T18:14%:59Z,No
293.5480571311104,117.775,101.2124999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T18:30%:00Z,No
293.5692355808229,117.325,100.5874999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T18:45%:00Z,No
293.5924209822055,116.79375,99.96249999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T18:59%:59Z,No
293.6177078722397,116.18125,99.33749999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T19:15%:00Z,No
293.645190787907,115.625,98.77343749999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T19:30%:00Z,No
293.6749642661889,115.1625,98.31093749999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T19:44%:59Z,No
293.707122844067,114.7897984,97.93049999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T20:00%:00Z,No
293.8633082835449,114.4617056,97.63049999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T20:15%:00Z,No
293.9184099215466,114.1146024,97.40624999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T20:29%:59Z,No
294.1348111864348,113.74144,97.25624999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T20:45%:00Z,No
294.1998895980108,113.41049,97.19999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T21:00%:00Z,No
295.4135167675144,113.1153444,97.19999999999997,,1.0,0.0,1.0,0.0,No,depended,No,2017-09-10T21:14%:59Z,No
295.4818083976242,112.7749156,97.14374999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T21:30%:00Z,No
295.6733742824576,112.3834364,96.99374999999996,,1.0,0.0,0.0,0.0,No,0,No,2017-09-10T21:45%:00Z,No
296.0443183075705,111.93546,96.76874999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T21:59%:59Z,No
295.9944884499574,111.42586,96.46874999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T22:15%:00Z,No
296.1112267780516,110.8498304,96.09449999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T22:30%:00Z,No
296.2756194517248,110.2028856,95.64449999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T22:44%:59Z,No
296.3749967222877,109.5621104,95.12083333333328,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T23:00%:00Z,No
296.2904329324895,108.92366,94.50833333333328,,1.0,0.0,0.0,0.0,No,0,No,2017-09-10T23:15%:00Z,No
296.371746516518,108.20276,93.70624999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T23:29%:59Z,No
296.6374999999996,107.3962064,92.76874999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-10T23:45%:00Z,No
296.8124999999997,106.5050672,91.83124999999994,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T00:00%:00Z,No
296.6374999999996,105.5344688,90.89374999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T00:14%:59Z,No
296.7874999999997,104.4895376,89.95624999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T00:30%:00Z,No
296.7249999999997,103.3754,89.01874999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T00:45%:00Z,No
296.6687499999996,102.1971824,87.99999999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T00:59%:59Z,No
295.4874999999997,100.9600112,86.89999999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T01:15%:00Z,No
295.5437499999997,99.66901279999998,85.85624999999993,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T01:30%:00Z,No
295.3937499999997,98.32931359999998,84.90624999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T01:44%:59Z,No
296.5749999999997,96.94603999999998,84.03124999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T02:00%:00Z,No
296.8687499999997,95.52431839999997,83.23124999999992,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T02:15%:00Z,No
296.9374999999997,94.06927519999996,82.50549999999991,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T02:29%:59Z,No
296.9249999999997,92.58603679999996,81.8554999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T02:45%:00Z,No
296.9749999999997,91.07972959999996,81.27916666666657,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T03:00%:00Z,No
297.2124999999997,89.55547999999997,80.79166666666656,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T03:14%:59Z,No
297.2124999999997,88.01841439999997,80.49374999999989,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T03:30%:00Z,No
297.1874999999998,86.47365919999996,80.33124999999988,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T03:45%:00Z,No
297.2687499999998,84.92634079999996,80.16874999999987,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T03:59%:59Z,No
297.3187499999998,83.38158559999997,80.00624999999987,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T04:15%:00Z,No
297.1374999999998,81.84451999999996,79.76249999999986,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T04:30%:00Z,No
297.1562499999998,80.32027039999996,79.43749999999986,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T04:44%:59Z,No
297.1312499999998,78.81396319999995,79.19374999999985,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T05:00%:00Z,No
297.4187499999998,77.33072479999996,79.03124999999986,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T05:15%:00Z,No
298.0249999999997,75.87568159999996,78.81249999999986,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T05:29%:59Z,No
298.0124999999998,74.45395999999997,78.49999999999986,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T05:45%:00Z,No
296.4999999999998,73.07068639999996,78.11249999999987,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T06:00%:00Z,No
296.3437499999998,71.73098719999996,77.64999999999988,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T06:14%:59Z,No
296.1437499999998,70.43998879999997,77.11249999999988,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T06:30%:00Z,No
296.0937499999998,69.20281759999997,76.49999999999989,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T06:45%:00Z,No
296.2499999999998,68.02459999999998,75.79374999999989,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T06:59%:59Z,No
296.2687499999998,66.91046239999997,75.0312499999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T07:15%:00Z,No
296.2312499999998,65.86553119999998,74.26874999999991,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T07:30%:00Z,No
296.1499999999998,64.89493279999996,73.50624999999992,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T07:44%:59Z,No
296.5374999999998,64.00379359999995,72.74374999999993,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T08:00%:00Z,No
296.5499999999998,63.19723999999995,71.98124999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T08:15%:00Z,No
296.6187499999998,62.47633999999995,71.29999999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T08:29%:59Z,No
296.6999999999998,61.83788959999995,70.69999999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T08:45%:00Z,No
296.9312499999998,,70.09999999999997,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T09:00%:00Z,No
296.8249999999998,,69.49999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T09:14%:59Z,No
296.4249999999998,,68.95624999999998,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T09:30%:00Z,No
296.3687499999997,,68.50625,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T09:45%:00Z,No
296.4812499999998,,68.13125,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T09:59%:59Z,No
296.5544360829122,,67.83125,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T10:15%:00Z,No
296.7313368064524,,67.60625,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T10:30%:00Z,No
296.8000868064524,,67.45625000000001,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T10:44%:59Z,No
296.8250868064524,,67.32500000000002,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T11:00%:00Z,No
297.0750868064524,,67.17500000000001,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T11:15%:00Z,No
297.3188368064524,,67.025,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T11:29%:59Z,No
297.3938368064524,,66.875,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T11:45%:00Z,No
297.2563368064524,,66.8,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T12:00%:00Z,No
297.2563368064524,,66.8,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T12:14%:59Z,No
297.2385247994704,,66.8,,1.0,0.0,1.0,0.0,No,depended,No,2017-09-11T12:30%:00Z,No
297.1519470578706,,66.8,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T12:45%:00Z,No
297.2539052835092,,66.85624999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T12:59%:59Z,No
297.5599566077346,,67.00624999999998,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T13:15%:00Z,No
298.0001635913874,,67.24999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T13:30%:00Z,No
299.0940942248002,,67.54999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T13:44%:59Z,No
300.3445719277977,,67.84999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T14:00%:00Z,No
301.9582394667846,,68.14999999999996,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T14:15%:00Z,No
303.9739025628543,,68.44999999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T14:29%:59Z,No
306.4122662884762,,68.74999999999996,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T14:45%:00Z,No
309.1447750579032,,69.12499999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T15:00%:00Z,No
312.2592794384208,,69.57499999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T15:14%:59Z,No
315.9956354268065,,70.02499999999996,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T15:30%:00Z,No
320.2832044493301,,70.47499999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T15:45%:00Z,No
324.8033533617533,,70.84999999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T15:59%:59Z,No
330.3269544493301,,71.14999999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T16:15%:00Z,No
336.3259474337885,,71.44999999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T16:30%:00Z,No
342.7324191870026,,71.74999999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T16:44%:59Z,No
349.4784565808463,,71.99374999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-11T17:00%:00Z,No
356.4961464871939,,72.14374999999997,,1.0,0.0,0.0,0.0,No,0,No,2017-09-11T17:15%:00Z,No
363.7175757779193,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T17:29%:59Z,No
371.0748313248965,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T17:45%:00Z,No
378.4999999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T18:00%:00Z,No
385.925168675103,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T18:14%:59Z,No
393.2824242220802,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T18:30%:00Z,No
400.5038535128056,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T18:45%:00Z,No
407.5215434191531,,72.19999999999997,,1.0,0.0,1.0,0.0,No,depended,No,2017-09-11T18:59%:59Z,No
414.2675808129969,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T19:15%:00Z,No
420.674052566211,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T19:30%:00Z,No
426.6730455506694,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T19:44%:59Z,No
432.1966466382462,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T20:00%:00Z,No
437.1355455506695,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T20:15%:00Z,No
441.323114573193,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T20:29%:59Z,No
445.5532205615788,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T20:45%:00Z,No
449.3614749420964,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T21:00%:00Z,No
452.2814837115234,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T21:14%:59Z,No
454.7385974371452,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T21:30%:00Z,No
458.6124112567552,,72.19999999999997,,1.0,0.0,1.0,0.0,No,depended,No,2017-09-11T21:45%:00Z,No
460.9742648786544,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T21:59%:59Z,No
463.155992581652,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T22:15%:00Z,No
464.5061732150647,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T22:30%:00Z,No
464.7463801987175,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T22:44%:59Z,No
464.6899315229429,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T23:00%:00Z,No
464.9793897485815,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T23:15%:00Z,No
464.8053120069817,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T23:29%:59Z,No
465.2624999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-11T23:45%:00Z,No
464.4937499999997,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T00:00%:00Z,No
464.1624999999997,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T00:14%:59Z,No
464.4812499999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T00:30%:00Z,No
465.9249999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T00:45%:00Z,No
467.3999999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T00:59%:59Z,No
468.8499999999999,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T01:15%:00Z,No
471.9499999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T01:30%:00Z,No
471.7624999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T01:44%:59Z,No
471.1187499999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T02:00%:00Z,No
471.4812499999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T02:15%:00Z,No
471.0124999999998,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T02:29%:59Z,No
472.2124999999999,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T02:45%:00Z,No
472.9499999999999,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T03:00%:00Z,No
474.5687499999999,,72.19999999999997,,0.0,0.0,1.0,0.0,No,0,No,2017-09-12T03:14%:59Z,No
477.3187499999999,,72.12499999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T03:30%:00Z,No
478.0062499999999,,71.97499999999997,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T03:45%:00Z,No
479.5499999999998,,71.82499999999996,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T03:59%:59Z,No
480.3562499999998,,71.67499999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T04:15%:00Z,No
481.3124999999998,,71.52499999999995,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T04:30%:00Z,No
479.3624999999998,,71.37499999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T04:44%:59Z,No
477.6749999999998,,71.22499999999994,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T05:00%:00Z,No
475.9687499999998,,71.07499999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T05:15%:00Z,No
473.8499999999999,,71.07499999999993,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T05:29%:59Z,No
472.3312499999999,,71.22499999999992,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T05:45%:00Z,No
471.9562499999999,,71.37499999999991,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T06:00%:00Z,No
470.7374999999999,,71.5249999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T06:14%:59Z,No
471.0124999999999,,71.6749999999999,,0.0,0.0,0.0,0.0,No,0,No,2017-09-12T06:30%:00Z,No
